Dataset,Model,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss,Layer,Activation Ratio,Neuron Count,Active Count
FashionMNIST,784=>64=>32=>10,10,0.8977666666666667,0.876,0.2771072254887522,0.348154471178723,1,0.4872,64,31.18
FashionMNIST,784=>64=>32=>10,10,0.8977666666666667,0.876,0.2771072254887522,0.348154471178723,2,0.6096,32,19.51
FashionMNIST,784=>64=>32=>10,10,0.8977666666666667,0.876,0.2771072254887522,0.348154471178723,3,0.1759,10,1.76
FashionMNIST,784=>64=>32=>10,11,0.9001666666666667,0.8782,0.2681782079149665,0.35258235521377274,1,0.487,64,31.17
FashionMNIST,784=>64=>32=>10,11,0.9001666666666667,0.8782,0.2681782079149665,0.35258235521377274,2,0.6092,32,19.5
FashionMNIST,784=>64=>32=>10,11,0.9001666666666667,0.8782,0.2681782079149665,0.35258235521377274,3,0.1743,10,1.74
FashionMNIST,784=>64=>32=>10,12,0.90255,0.8758,0.2626395276201559,0.34920348089401887,1,0.4738,64,30.32
FashionMNIST,784=>64=>32=>10,12,0.90255,0.8758,0.2626395276201559,0.34920348089401887,2,0.6018,32,19.26
FashionMNIST,784=>64=>32=>10,12,0.90255,0.8758,0.2626395276201559,0.34920348089401887,3,0.1745,10,1.75
FashionMNIST,784=>64=>32=>10,13,0.9062666666666667,0.8802,0.25324902001982813,0.3470625173134409,1,0.4706,64,30.12
FashionMNIST,784=>64=>32=>10,13,0.9062666666666667,0.8802,0.25324902001982813,0.3470625173134409,2,0.597,32,19.1
FashionMNIST,784=>64=>32=>10,13,0.9062666666666667,0.8802,0.25324902001982813,0.3470625173134409,3,0.1738,10,1.74
FashionMNIST,784=>64=>32=>10,14,0.9076,0.878,0.24940241678659594,0.35877192257695895,1,0.4617,64,29.55
FashionMNIST,784=>64=>32=>10,14,0.9076,0.878,0.24940241678659594,0.35877192257695895,2,0.5927,32,18.97
FashionMNIST,784=>64=>32=>10,14,0.9076,0.878,0.24940241678659594,0.35877192257695895,3,0.1725,10,1.72
FashionMNIST,784=>64=>32=>10,15,0.90925,0.884,0.24394726263148697,0.3336664248423971,1,0.4554,64,29.15
FashionMNIST,784=>64=>32=>10,15,0.90925,0.884,0.24394726263148697,0.3336664248423971,2,0.5865,32,18.77
FashionMNIST,784=>64=>32=>10,15,0.90925,0.884,0.24394726263148697,0.3336664248423971,3,0.1712,10,1.71
FashionMNIST,784=>64=>32=>10,16,0.9109,0.881,0.23894890222245696,0.3491967344170163,1,0.4493,64,28.75
FashionMNIST,784=>64=>32=>10,16,0.9109,0.881,0.23894890222245696,0.3491967344170163,2,0.5834,32,18.67
FashionMNIST,784=>64=>32=>10,16,0.9109,0.881,0.23894890222245696,0.3491967344170163,3,0.1717,10,1.72
FashionMNIST,784=>64=>32=>10,17,0.9119333333333334,0.8731,0.2354277849578654,0.37112177879947006,1,0.4524,64,28.96
FashionMNIST,784=>64=>32=>10,17,0.9119333333333334,0.8731,0.2354277849578654,0.37112177879947006,2,0.582,32,18.62
FashionMNIST,784=>64=>32=>10,17,0.9119333333333334,0.8731,0.2354277849578654,0.37112177879947006,3,0.1703,10,1.7
FashionMNIST,784=>64=>32=>10,18,0.9157333333333333,0.8804,0.22831216500575607,0.35604652036337336,1,0.447,64,28.61
FashionMNIST,784=>64=>32=>10,18,0.9157333333333333,0.8804,0.22831216500575607,0.35604652036337336,2,0.578,32,18.5
FashionMNIST,784=>64=>32=>10,18,0.9157333333333333,0.8804,0.22831216500575607,0.35604652036337336,3,0.1685,10,1.68
FashionMNIST,784=>64=>32=>10,19,0.9165166666666666,0.8819,0.22482965931073942,0.3574559661992796,1,0.4428,64,28.34
FashionMNIST,784=>64=>32=>10,19,0.9165166666666666,0.8819,0.22482965931073942,0.3574559661992796,2,0.576,32,18.43
FashionMNIST,784=>64=>32=>10,19,0.9165166666666666,0.8819,0.22482965931073942,0.3574559661992796,3,0.1667,10,1.67
FashionMNIST,784=>64=>32=>10,20,0.9191166666666667,0.8776,0.21944373701887726,0.3545720717709535,1,0.4412,64,28.24
FashionMNIST,784=>64=>32=>10,20,0.9191166666666667,0.8776,0.21944373701887726,0.3545720717709535,2,0.5749,32,18.4
FashionMNIST,784=>64=>32=>10,20,0.9191166666666667,0.8776,0.21944373701887726,0.3545720717709535,3,0.1674,10,1.67
MNIST,784=>512=>256=>128=>64=>10,1,0.91055,0.9603,0.29502892273782033,0.1282834123462664,1,0.5416,512,277.29
MNIST,784=>512=>256=>128=>64=>10,1,0.91055,0.9603,0.29502892273782033,0.1282834123462664,2,0.6102,256,156.2
MNIST,784=>512=>256=>128=>64=>10,1,0.91055,0.9603,0.29502892273782033,0.1282834123462664,3,0.5969,128,76.41
MNIST,784=>512=>256=>128=>64=>10,1,0.91055,0.9603,0.29502892273782033,0.1282834123462664,4,0.5981,64,38.28
MNIST,784=>512=>256=>128=>64=>10,1,0.91055,0.9603,0.29502892273782033,0.1282834123462664,5,0.3867,10,3.87
MNIST,784=>512=>256=>128=>64=>10,2,0.9678333333333333,0.9671,0.10784534317379726,0.10194727469192652,1,0.326,512,166.9
MNIST,784=>512=>256=>128=>64=>10,2,0.9678333333333333,0.9671,0.10784534317379726,0.10194727469192652,2,0.5079,256,130.01
MNIST,784=>512=>256=>128=>64=>10,2,0.9678333333333333,0.9671,0.10784534317379726,0.10194727469192652,3,0.5257,128,67.29
MNIST,784=>512=>256=>128=>64=>10,2,0.9678333333333333,0.9671,0.10784534317379726,0.10194727469192652,4,0.5561,64,35.59
MNIST,784=>512=>256=>128=>64=>10,2,0.9678333333333333,0.9671,0.10784534317379726,0.10194727469192652,5,0.3375,10,3.38
MNIST,784=>512=>256=>128=>64=>10,3,0.9779666666666667,0.9759,0.07294196330260601,0.07880011214817219,1,0.2552,512,130.65
MNIST,784=>512=>256=>128=>64=>10,3,0.9779666666666667,0.9759,0.07294196330260601,0.07880011214817219,2,0.454,256,116.23
MNIST,784=>512=>256=>128=>64=>10,3,0.9779666666666667,0.9759,0.07294196330260601,0.07880011214817219,3,0.4782,128,61.21
MNIST,784=>512=>256=>128=>64=>10,3,0.9779666666666667,0.9759,0.07294196330260601,0.07880011214817219,4,0.5092,64,32.59
MNIST,784=>512=>256=>128=>64=>10,3,0.9779666666666667,0.9759,0.07294196330260601,0.07880011214817219,5,0.3157,10,3.16
MNIST,784=>512=>256=>128=>64=>10,4,0.9828666666666667,0.9749,0.05468855130693206,0.08932380958061345,1,0.2116,512,108.35
MNIST,784=>512=>256=>128=>64=>10,4,0.9828666666666667,0.9749,0.05468855130693206,0.08932380958061345,2,0.4185,256,107.13
MNIST,784=>512=>256=>128=>64=>10,4,0.9828666666666667,0.9749,0.05468855130693206,0.08932380958061345,3,0.4413,128,56.49
MNIST,784=>512=>256=>128=>64=>10,4,0.9828666666666667,0.9749,0.05468855130693206,0.08932380958061345,4,0.4901,64,31.37
MNIST,784=>512=>256=>128=>64=>10,4,0.9828666666666667,0.9749,0.05468855130693206,0.08932380958061345,5,0.2911,10,2.91
MNIST,784=>512=>256=>128=>64=>10,5,0.9868333333333333,0.9794,0.04463942631577595,0.07277754903798789,1,0.1861,512,95.26
MNIST,784=>512=>256=>128=>64=>10,5,0.9868333333333333,0.9794,0.04463942631577595,0.07277754903798789,2,0.3911,256,100.13
MNIST,784=>512=>256=>128=>64=>10,5,0.9868333333333333,0.9794,0.04463942631577595,0.07277754903798789,3,0.3964,128,50.74
MNIST,784=>512=>256=>128=>64=>10,5,0.9868333333333333,0.9794,0.04463942631577595,0.07277754903798789,4,0.4603,64,29.46
MNIST,784=>512=>256=>128=>64=>10,5,0.9868333333333333,0.9794,0.04463942631577595,0.07277754903798789,5,0.2775,10,2.78
MNIST,784=>512=>256=>128=>64=>10,6,0.98915,0.9793,0.034943122826267166,0.07780702575807372,1,0.1616,512,82.73
MNIST,784=>512=>256=>128=>64=>10,6,0.98915,0.9793,0.034943122826267166,0.07780702575807372,2,0.3703,256,94.79
MNIST,784=>512=>256=>128=>64=>10,6,0.98915,0.9793,0.034943122826267166,0.07780702575807372,3,0.3734,128,47.79
MNIST,784=>512=>256=>128=>64=>10,6,0.98915,0.9793,0.034943122826267166,0.07780702575807372,4,0.4413,64,28.24
MNIST,784=>512=>256=>128=>64=>10,6,0.98915,0.9793,0.034943122826267166,0.07780702575807372,5,0.2501,10,2.5
MNIST,784=>512=>256=>128=>64=>10,7,0.9897333333333334,0.9794,0.032576889097019765,0.07185730553233245,1,0.1459,512,74.72
MNIST,784=>512=>256=>128=>64=>10,7,0.9897333333333334,0.9794,0.032576889097019765,0.07185730553233245,2,0.3526,256,90.27
MNIST,784=>512=>256=>128=>64=>10,7,0.9897333333333334,0.9794,0.032576889097019765,0.07185730553233245,3,0.3405,128,43.58
MNIST,784=>512=>256=>128=>64=>10,7,0.9897333333333334,0.9794,0.032576889097019765,0.07185730553233245,4,0.4194,64,26.84
MNIST,784=>512=>256=>128=>64=>10,7,0.9897333333333334,0.9794,0.032576889097019765,0.07185730553233245,5,0.2395,10,2.39
MNIST,784=>512=>256=>128=>64=>10,8,0.99175,0.9776,0.02654209263454095,0.08824376664199969,1,0.138,512,70.66
MNIST,784=>512=>256=>128=>64=>10,8,0.99175,0.9776,0.02654209263454095,0.08824376664199969,2,0.341,256,87.3
MNIST,784=>512=>256=>128=>64=>10,8,0.99175,0.9776,0.02654209263454095,0.08824376664199969,3,0.324,128,41.47
MNIST,784=>512=>256=>128=>64=>10,8,0.99175,0.9776,0.02654209263454095,0.08824376664199969,4,0.4038,64,25.84
MNIST,784=>512=>256=>128=>64=>10,8,0.99175,0.9776,0.02654209263454095,0.08824376664199969,5,0.2261,10,2.26
MNIST,784=>512=>256=>128=>64=>10,9,0.99255,0.9807,0.02418625778057703,0.07653583562703507,1,0.132,512,67.6
MNIST,784=>512=>256=>128=>64=>10,9,0.99255,0.9807,0.02418625778057703,0.07653583562703507,2,0.3271,256,83.74
MNIST,784=>512=>256=>128=>64=>10,9,0.99255,0.9807,0.02418625778057703,0.07653583562703507,3,0.2984,128,38.2
MNIST,784=>512=>256=>128=>64=>10,9,0.99255,0.9807,0.02418625778057703,0.07653583562703507,4,0.378,64,24.19
MNIST,784=>512=>256=>128=>64=>10,9,0.99255,0.9807,0.02418625778057703,0.07653583562703507,5,0.2274,10,2.27
MNIST,784=>512=>256=>128=>64=>10,10,0.9938166666666667,0.9769,0.019728705243711772,0.10273938799303317,1,0.131,512,67.05
MNIST,784=>512=>256=>128=>64=>10,10,0.9938166666666667,0.9769,0.019728705243711772,0.10273938799303317,2,0.317,256,81.15
MNIST,784=>512=>256=>128=>64=>10,10,0.9938166666666667,0.9769,0.019728705243711772,0.10273938799303317,3,0.2796,128,35.79
MNIST,784=>512=>256=>128=>64=>10,10,0.9938166666666667,0.9769,0.019728705243711772,0.10273938799303317,4,0.3772,64,24.14
MNIST,784=>512=>256=>128=>64=>10,10,0.9938166666666667,0.9769,0.019728705243711772,0.10273938799303317,5,0.2128,10,2.13
MNIST,784=>512=>256=>128=>64=>10,11,0.9941333333333333,0.9806,0.01932888216725996,0.07388843125064938,1,0.1284,512,65.74
MNIST,784=>512=>256=>128=>64=>10,11,0.9941333333333333,0.9806,0.01932888216725996,0.07388843125064938,2,0.3043,256,77.91
MNIST,784=>512=>256=>128=>64=>10,11,0.9941333333333333,0.9806,0.01932888216725996,0.07388843125064938,3,0.2561,128,32.78
MNIST,784=>512=>256=>128=>64=>10,11,0.9941333333333333,0.9806,0.01932888216725996,0.07388843125064938,4,0.3566,64,22.82
MNIST,784=>512=>256=>128=>64=>10,11,0.9941333333333333,0.9806,0.01932888216725996,0.07388843125064938,5,0.1966,10,1.97
MNIST,784=>512=>256=>128=>64=>10,12,0.9958333333333333,0.9807,0.014641381792852215,0.08458612289238228,1,0.1262,512,64.61
MNIST,784=>512=>256=>128=>64=>10,12,0.9958333333333333,0.9807,0.014641381792852215,0.08458612289238228,2,0.3003,256,76.89
MNIST,784=>512=>256=>128=>64=>10,12,0.9958333333333333,0.9807,0.014641381792852215,0.08458612289238228,3,0.2469,128,31.6
MNIST,784=>512=>256=>128=>64=>10,12,0.9958333333333333,0.9807,0.014641381792852215,0.08458612289238228,4,0.3479,64,22.26
MNIST,784=>512=>256=>128=>64=>10,12,0.9958333333333333,0.9807,0.014641381792852215,0.08458612289238228,5,0.1881,10,1.88
MNIST,784=>512=>256=>128=>64=>10,13,0.9947166666666667,0.9815,0.01695670115946096,0.07573789975679568,1,0.126,512,64.52
MNIST,784=>512=>256=>128=>64=>10,13,0.9947166666666667,0.9815,0.01695670115946096,0.07573789975679568,2,0.2872,256,73.52
MNIST,784=>512=>256=>128=>64=>10,13,0.9947166666666667,0.9815,0.01695670115946096,0.07573789975679568,3,0.2311,128,29.58
MNIST,784=>512=>256=>128=>64=>10,13,0.9947166666666667,0.9815,0.01695670115946096,0.07573789975679568,4,0.3376,64,21.61
MNIST,784=>512=>256=>128=>64=>10,13,0.9947166666666667,0.9815,0.01695670115946096,0.07573789975679568,5,0.1817,10,1.82
MNIST,784=>512=>256=>128=>64=>10,14,0.99615,0.9815,0.011972470205091085,0.09371936095586551,1,0.1259,512,64.45
MNIST,784=>512=>256=>128=>64=>10,14,0.99615,0.9815,0.011972470205091085,0.09371936095586551,2,0.2758,256,70.61
MNIST,784=>512=>256=>128=>64=>10,14,0.99615,0.9815,0.011972470205091085,0.09371936095586551,3,0.2183,128,27.94
MNIST,784=>512=>256=>128=>64=>10,14,0.99615,0.9815,0.011972470205091085,0.09371936095586551,4,0.333,64,21.31
MNIST,784=>512=>256=>128=>64=>10,14,0.99615,0.9815,0.011972470205091085,0.09371936095586551,5,0.1744,10,1.74
MNIST,784=>512=>256=>128=>64=>10,15,0.9954,0.9818,0.015249755955430377,0.08421894926474417,1,0.1216,512,62.24
MNIST,784=>512=>256=>128=>64=>10,15,0.9954,0.9818,0.015249755955430377,0.08421894926474417,2,0.2756,256,70.54
MNIST,784=>512=>256=>128=>64=>10,15,0.9954,0.9818,0.015249755955430377,0.08421894926474417,3,0.2081,128,26.64
MNIST,784=>512=>256=>128=>64=>10,15,0.9954,0.9818,0.015249755955430377,0.08421894926474417,4,0.33,64,21.12
MNIST,784=>512=>256=>128=>64=>10,15,0.9954,0.9818,0.015249755955430377,0.08421894926474417,5,0.1619,10,1.62
MNIST,784=>512=>256=>128=>64=>10,16,0.9968833333333333,0.9815,0.011164681001522412,0.09090370864313842,1,0.1227,512,62.83
MNIST,784=>512=>256=>128=>64=>10,16,0.9968833333333333,0.9815,0.011164681001522412,0.09090370864313842,2,0.2709,256,69.34
MNIST,784=>512=>256=>128=>64=>10,16,0.9968833333333333,0.9815,0.011164681001522412,0.09090370864313842,3,0.2069,128,26.48
MNIST,784=>512=>256=>128=>64=>10,16,0.9968833333333333,0.9815,0.011164681001522412,0.09090370864313842,4,0.3286,64,21.03
MNIST,784=>512=>256=>128=>64=>10,16,0.9968833333333333,0.9815,0.011164681001522412,0.09090370864313842,5,0.1435,10,1.43
MNIST,784=>512=>256=>128=>64=>10,17,0.9963666666666666,0.9814,0.012060542506496286,0.09129544020593014,1,0.1166,512,59.7
MNIST,784=>512=>256=>128=>64=>10,17,0.9963666666666666,0.9814,0.012060542506496286,0.09129544020593014,2,0.2658,256,68.04
MNIST,784=>512=>256=>128=>64=>10,17,0.9963666666666666,0.9814,0.012060542506496286,0.09129544020593014,3,0.1915,128,24.52
MNIST,784=>512=>256=>128=>64=>10,17,0.9963666666666666,0.9814,0.012060542506496286,0.09129544020593014,4,0.3277,64,20.97
MNIST,784=>512=>256=>128=>64=>10,17,0.9963666666666666,0.9814,0.012060542506496286,0.09129544020593014,5,0.1394,10,1.39
MNIST,784=>512=>256=>128=>64=>10,18,0.9965166666666667,0.9778,0.012671337918563737,0.098023448417342,1,0.1168,512,59.79
MNIST,784=>512=>256=>128=>64=>10,18,0.9965166666666667,0.9778,0.012671337918563737,0.098023448417342,2,0.2582,256,66.11
MNIST,784=>512=>256=>128=>64=>10,18,0.9965166666666667,0.9778,0.012671337918563737,0.098023448417342,3,0.1888,128,24.17
MNIST,784=>512=>256=>128=>64=>10,18,0.9965166666666667,0.9778,0.012671337918563737,0.098023448417342,4,0.3292,64,21.07
MNIST,784=>512=>256=>128=>64=>10,18,0.9965166666666667,0.9778,0.012671337918563737,0.098023448417342,5,0.1416,10,1.42
MNIST,784=>512=>256=>128=>64=>10,19,0.9967333333333334,0.9812,0.010422654792863832,0.09763097637274785,1,0.1188,512,60.85
MNIST,784=>512=>256=>128=>64=>10,19,0.9967333333333334,0.9812,0.010422654792863832,0.09763097637274785,2,0.2605,256,66.7
MNIST,784=>512=>256=>128=>64=>10,19,0.9967333333333334,0.9812,0.010422654792863832,0.09763097637274785,3,0.1785,128,22.84
MNIST,784=>512=>256=>128=>64=>10,19,0.9967333333333334,0.9812,0.010422654792863832,0.09763097637274785,4,0.3228,64,20.66
MNIST,784=>512=>256=>128=>64=>10,19,0.9967333333333334,0.9812,0.010422654792863832,0.09763097637274785,5,0.1188,10,1.19
MNIST,784=>512=>256=>128=>64=>10,20,0.9971,0.9801,0.01036900687949383,0.0966728809100552,1,0.1221,512,62.51
MNIST,784=>512=>256=>128=>64=>10,20,0.9971,0.9801,0.01036900687949383,0.0966728809100552,2,0.2569,256,65.77
MNIST,784=>512=>256=>128=>64=>10,20,0.9971,0.9801,0.01036900687949383,0.0966728809100552,3,0.1753,128,22.44
MNIST,784=>512=>256=>128=>64=>10,20,0.9971,0.9801,0.01036900687949383,0.0966728809100552,4,0.3294,64,21.08
MNIST,784=>512=>256=>128=>64=>10,20,0.9971,0.9801,0.01036900687949383,0.0966728809100552,5,0.1118,10,1.12
MNIST,784=>256=>128=>64=>10,1,0.9059333333333334,0.9594,0.31582964961129084,0.13331837010878334,1,0.6265,256,160.39
MNIST,784=>256=>128=>64=>10,1,0.9059333333333334,0.9594,0.31582964961129084,0.13331837010878334,2,0.6635,128,84.93
MNIST,784=>256=>128=>64=>10,1,0.9059333333333334,0.9594,0.31582964961129084,0.13331837010878334,3,0.672,64,43.01
MNIST,784=>256=>128=>64=>10,1,0.9059333333333334,0.9594,0.31582964961129084,0.13331837010878334,4,0.3501,10,3.5
MNIST,784=>256=>128=>64=>10,2,0.96485,0.9677,0.11653155112650984,0.10773571440134387,1,0.4484,256,114.79
MNIST,784=>256=>128=>64=>10,2,0.96485,0.9677,0.11653155112650984,0.10773571440134387,2,0.6069,128,77.69
MNIST,784=>256=>128=>64=>10,2,0.96485,0.9677,0.11653155112650984,0.10773571440134387,3,0.6435,64,41.18
MNIST,784=>256=>128=>64=>10,2,0.96485,0.9677,0.11653155112650984,0.10773571440134387,4,0.2849,10,2.85
MNIST,784=>256=>128=>64=>10,3,0.9755666666666667,0.9727,0.07929137694154943,0.09198617389020407,1,0.3787,256,96.94
MNIST,784=>256=>128=>64=>10,3,0.9755666666666667,0.9727,0.07929137694154943,0.09198617389020407,2,0.5667,128,72.53
MNIST,784=>256=>128=>64=>10,3,0.9755666666666667,0.9727,0.07929137694154943,0.09198617389020407,3,0.621,64,39.75
MNIST,784=>256=>128=>64=>10,3,0.9755666666666667,0.9727,0.07929137694154943,0.09198617389020407,4,0.2611,10,2.61
MNIST,784=>256=>128=>64=>10,4,0.98175,0.9764,0.05877345326199714,0.08151031302754948,1,0.3394,256,86.89
MNIST,784=>256=>128=>64=>10,4,0.98175,0.9764,0.05877345326199714,0.08151031302754948,2,0.5298,128,67.81
MNIST,784=>256=>128=>64=>10,4,0.98175,0.9764,0.05877345326199714,0.08151031302754948,3,0.5971,64,38.21
MNIST,784=>256=>128=>64=>10,4,0.98175,0.9764,0.05877345326199714,0.08151031302754948,4,0.2429,10,2.43
MNIST,784=>256=>128=>64=>10,5,0.9856333333333334,0.9787,0.045039891837356384,0.07568616753297258,1,0.3084,256,78.96
MNIST,784=>256=>128=>64=>10,5,0.9856333333333334,0.9787,0.045039891837356384,0.07568616753297258,2,0.5027,128,64.35
MNIST,784=>256=>128=>64=>10,5,0.9856333333333334,0.9787,0.045039891837356384,0.07568616753297258,3,0.5845,64,37.41
MNIST,784=>256=>128=>64=>10,5,0.9856333333333334,0.9787,0.045039891837356384,0.07568616753297258,4,0.2286,10,2.29
MNIST,784=>256=>128=>64=>10,6,0.9885,0.9796,0.0351329612734813,0.07478774556720327,1,0.2837,256,72.63
MNIST,784=>256=>128=>64=>10,6,0.9885,0.9796,0.0351329612734813,0.07478774556720327,2,0.4849,128,62.07
MNIST,784=>256=>128=>64=>10,6,0.9885,0.9796,0.0351329612734813,0.07478774556720327,3,0.5631,64,36.04
MNIST,784=>256=>128=>64=>10,6,0.9885,0.9796,0.0351329612734813,0.07478774556720327,4,0.2232,10,2.23
MNIST,784=>256=>128=>64=>10,7,0.9904,0.9798,0.02980448607089016,0.07645237917769837,1,0.2628,256,67.29
MNIST,784=>256=>128=>64=>10,7,0.9904,0.9798,0.02980448607089016,0.07645237917769837,2,0.4687,128,60.0
MNIST,784=>256=>128=>64=>10,7,0.9904,0.9798,0.02980448607089016,0.07645237917769837,3,0.5517,64,35.31
MNIST,784=>256=>128=>64=>10,7,0.9904,0.9798,0.02980448607089016,0.07645237917769837,4,0.2126,10,2.13
MNIST,784=>256=>128=>64=>10,8,0.9915166666666667,0.9788,0.026154234469253898,0.0888499021481838,1,0.2521,256,64.55
MNIST,784=>256=>128=>64=>10,8,0.9915166666666667,0.9788,0.026154234469253898,0.0888499021481838,2,0.4453,128,56.99
MNIST,784=>256=>128=>64=>10,8,0.9915166666666667,0.9788,0.026154234469253898,0.0888499021481838,3,0.5311,64,33.99
MNIST,784=>256=>128=>64=>10,8,0.9915166666666667,0.9788,0.026154234469253898,0.0888499021481838,4,0.2073,10,2.07
MNIST,784=>256=>128=>64=>10,9,0.9930166666666667,0.9801,0.021780536352507974,0.08143602626426105,1,0.2439,256,62.44
MNIST,784=>256=>128=>64=>10,9,0.9930166666666667,0.9801,0.021780536352507974,0.08143602626426105,2,0.4312,128,55.19
MNIST,784=>256=>128=>64=>10,9,0.9930166666666667,0.9801,0.021780536352507974,0.08143602626426105,3,0.522,64,33.41
MNIST,784=>256=>128=>64=>10,9,0.9930166666666667,0.9801,0.021780536352507974,0.08143602626426105,4,0.1972,10,1.97
MNIST,784=>256=>128=>64=>10,10,0.9941666666666666,0.9818,0.018107335140734954,0.07659017298157002,1,0.2298,256,58.83
MNIST,784=>256=>128=>64=>10,10,0.9941666666666666,0.9818,0.018107335140734954,0.07659017298157002,2,0.4127,128,52.83
MNIST,784=>256=>128=>64=>10,10,0.9941666666666666,0.9818,0.018107335140734954,0.07659017298157002,3,0.5039,64,32.25
MNIST,784=>256=>128=>64=>10,10,0.9941666666666666,0.9818,0.018107335140734954,0.07659017298157002,4,0.1937,10,1.94
MNIST,784=>256=>128=>64=>10,11,0.99295,0.9814,0.02095868295864983,0.08326513594169993,1,0.2275,256,58.24
MNIST,784=>256=>128=>64=>10,11,0.99295,0.9814,0.02095868295864983,0.08326513594169993,2,0.4031,128,51.59
MNIST,784=>256=>128=>64=>10,11,0.99295,0.9814,0.02095868295864983,0.08326513594169993,3,0.4969,64,31.8
MNIST,784=>256=>128=>64=>10,11,0.99295,0.9814,0.02095868295864983,0.08326513594169993,4,0.1863,10,1.86
MNIST,784=>256=>128=>64=>10,12,0.9952333333333333,0.9802,0.014282690805421595,0.08543727643146905,1,0.2233,256,57.17
MNIST,784=>256=>128=>64=>10,12,0.9952333333333333,0.9802,0.014282690805421595,0.08543727643146905,2,0.3907,128,50.0
MNIST,784=>256=>128=>64=>10,12,0.9952333333333333,0.9802,0.014282690805421595,0.08543727643146905,3,0.4826,64,30.89
MNIST,784=>256=>128=>64=>10,12,0.9952333333333333,0.9802,0.014282690805421595,0.08543727643146905,4,0.1763,10,1.76
MNIST,784=>256=>128=>64=>10,13,0.9957833333333334,0.9797,0.013549732804015476,0.09362232681696754,1,0.2164,256,55.4
MNIST,784=>256=>128=>64=>10,13,0.9957833333333334,0.9797,0.013549732804015476,0.09362232681696754,2,0.3834,128,49.08
MNIST,784=>256=>128=>64=>10,13,0.9957833333333334,0.9797,0.013549732804015476,0.09362232681696754,3,0.4762,64,30.48
MNIST,784=>256=>128=>64=>10,13,0.9957833333333334,0.9797,0.013549732804015476,0.09362232681696754,4,0.1694,10,1.69
MNIST,784=>256=>128=>64=>10,14,0.9953666666666666,0.9803,0.01382214270499878,0.09865695360273748,1,0.2099,256,53.73
MNIST,784=>256=>128=>64=>10,14,0.9953666666666666,0.9803,0.01382214270499878,0.09865695360273748,2,0.3767,128,48.21
MNIST,784=>256=>128=>64=>10,14,0.9953666666666666,0.9803,0.01382214270499878,0.09865695360273748,3,0.4677,64,29.94
MNIST,784=>256=>128=>64=>10,14,0.9953666666666666,0.9803,0.01382214270499878,0.09865695360273748,4,0.171,10,1.71
MNIST,784=>256=>128=>64=>10,15,0.9963666666666666,0.9763,0.01205301853365015,0.11069764214419298,1,0.2106,256,53.91
MNIST,784=>256=>128=>64=>10,15,0.9963666666666666,0.9763,0.01205301853365015,0.11069764214419298,2,0.3643,128,46.63
MNIST,784=>256=>128=>64=>10,15,0.9963666666666666,0.9763,0.01205301853365015,0.11069764214419298,3,0.4652,64,29.77
MNIST,784=>256=>128=>64=>10,15,0.9963666666666666,0.9763,0.01205301853365015,0.11069764214419298,4,0.164,10,1.64
MNIST,784=>256=>128=>64=>10,16,0.99575,0.9818,0.013678085878925729,0.09702203273247348,1,0.2054,256,52.59
MNIST,784=>256=>128=>64=>10,16,0.99575,0.9818,0.013678085878925729,0.09702203273247348,2,0.3533,128,45.22
MNIST,784=>256=>128=>64=>10,16,0.99575,0.9818,0.013678085878925729,0.09702203273247348,3,0.4503,64,28.82
MNIST,784=>256=>128=>64=>10,16,0.99575,0.9818,0.013678085878925729,0.09702203273247348,4,0.1662,10,1.66
MNIST,784=>256=>128=>64=>10,17,0.9968333333333333,0.9807,0.009380692289563515,0.09866877105421527,1,0.2037,256,52.14
MNIST,784=>256=>128=>64=>10,17,0.9968333333333333,0.9807,0.009380692289563515,0.09866877105421527,2,0.3413,128,43.68
MNIST,784=>256=>128=>64=>10,17,0.9968333333333333,0.9807,0.009380692289563515,0.09866877105421527,3,0.4316,64,27.63
MNIST,784=>256=>128=>64=>10,17,0.9968333333333333,0.9807,0.009380692289563515,0.09866877105421527,4,0.159,10,1.59
MNIST,784=>256=>128=>64=>10,18,0.9966666666666667,0.9818,0.010228247011402562,0.10071249806323311,1,0.2044,256,52.32
MNIST,784=>256=>128=>64=>10,18,0.9966666666666667,0.9818,0.010228247011402562,0.10071249806323311,2,0.336,128,43.01
MNIST,784=>256=>128=>64=>10,18,0.9966666666666667,0.9818,0.010228247011402562,0.10071249806323311,3,0.4187,64,26.8
MNIST,784=>256=>128=>64=>10,18,0.9966666666666667,0.9818,0.010228247011402562,0.10071249806323311,4,0.1564,10,1.56
MNIST,784=>256=>128=>64=>10,19,0.9969666666666667,0.9786,0.009946528083724936,0.11230222016046214,1,0.2012,256,51.51
MNIST,784=>256=>128=>64=>10,19,0.9969666666666667,0.9786,0.009946528083724936,0.11230222016046214,2,0.3272,128,41.88
MNIST,784=>256=>128=>64=>10,19,0.9969666666666667,0.9786,0.009946528083724936,0.11230222016046214,3,0.4156,64,26.6
MNIST,784=>256=>128=>64=>10,19,0.9969666666666667,0.9786,0.009946528083724936,0.11230222016046214,4,0.153,10,1.53
MNIST,784=>256=>128=>64=>10,20,0.99695,0.9771,0.010669774163234872,0.11073546667865318,1,0.1967,256,50.36
MNIST,784=>256=>128=>64=>10,20,0.99695,0.9771,0.010669774163234872,0.11073546667865318,2,0.3196,128,40.91
